script,language,e1,t1,e2,t2,e3,t3,e4,t4,e5,t5,e6,t6,e7,t7,e8,t8,e9,t9,e10,t10,e11,t11,e12,t12,e13,t13,e14,t14,e15,t15,e16,t16,e17,t17,e18,t18,e19,t19,e20,t20,e21,t21,e22,t22,e23,t23,e24,t24,e25,t25,e26,t26,e27,t27,e28,t28,e29,t29,e30,t30,group
mergearrays_llama.py,Python,1.6061597848065,0.112578465,1.5553578375211998,0.113801132,1.5259270846045,0.112933245,1.5660121102333,0.112803613,1.566372135711,0.11225471,1.6365196935339998,0.11202974,1.605432932824,0.11368664,1.6554582269516,0.113648076,1.6454093243594,0.113722634,1.5764577168871,0.112124231,1.6260882385786,0.112687546,1.5464308466318002,0.112165198,1.626052614026,0.11274186,1.6547754291485,0.114689085,1.5560607019289,0.112729529,1.6055272971569998,0.11354277,1.5860418415244,0.112758284,1.6159497761209,0.112898649,1.615588977993,0.11344873,1.6050516902931,0.114267891,1.5954463584410998,0.113666171,1.5859424261055,0.112909855,1.6543923481299,0.115273139,1.6160301527305,0.112776105,1.5659850727234998,0.112844835,1.605907443679,0.11296319,1.5759645627305,0.112876105,1.5366689134076,0.111802236,1.6158808941588,0.113003668,1.5760541389935,0.112739535,llama
queuetime_llama.js,JavaScript,1.9855198383395,0.144046595,1.8961264874644,0.143121684,1.8892746500484,0.138321924,1.8986868009852,0.139218172,1.9855268171155,0.144035955,1.9558408541647,0.143557167,1.8785601027499,0.139411339,1.9741648033792,0.146112512,1.9954306149507,0.144182627,1.9443586998813,0.145816893,1.8681418661472,0.140048992,1.9951395193158,0.144626438,1.9565592450372,0.142461892,1.9455733584677,0.143964997,1.9840697824903,0.146257383,1.9571599169454,0.141546094,1.9575418678483,0.140963763,1.9438312146069,0.146621109,1.9571867294815,0.141505215,1.9371228986053,0.141602533,1.9362932533189,0.142867429,2.0055482106058,0.144003338,1.9850890084568,0.144703448,1.9556949072321,0.143779681,1.8995822507509,0.137852949,1.9069137878468,0.141921348,1.9252863950028,0.144402508,1.9242664600084,0.145957524,1.9075535356534,0.140945974,1.9642893561656,0.145922616,llama
queuetime_llama.py,Python,5.4923554246957,0.347072077,5.4820753212889,0.347499129,5.5525868262157,0.346719277,5.3124436465252,0.346937572,5.3618962330411,0.347772171,5.2533268860565006,0.345590965,5.3204905894927,0.349915247,5.3523032858929,0.347151569,5.471869042050701,0.347813627,5.372810177219099,0.346378751,5.251805602090901,0.347910349,5.503061989691201,0.345994832,5.3986127884585,0.352778185,5.4526371567022,0.346642542,5.6100576836865,0.350575265,5.7317984619635,0.347921235,5.4324929754524005,0.346862364,5.3113780300635,0.348562235,5.4724594281351004,0.346913511,5.5129069211573,0.346231253,5.442797794483,0.34639763,5.2726377870221,0.346641581,5.4326512218218,0.346621098,5.3428712861103005,0.346285583,5.4026902163886,0.346561646,5.252030954901101,0.347566771,5.321280873564199,0.348710362,5.281872696725499,0.347808055,5.4226641929002,0.346601322,5.4030974935582,0.345940702,llama
sjf_llama.js,JavaScript,1.4943798348697,0.115292217,1.526193114365,0.11252765,1.505087076754,0.11421394,1.5665382968257,0.112001377,1.5247073008155,0.114792955,1.4968802568497002,0.111480017,1.5457005144439,0.113278679,1.5251444870251,0.114126411,1.4963308349998,0.112317678,1.4786330203874,0.108807714,1.4987730635641,0.108594201,1.592959678222,0.11745742,1.5152512235998,0.113963678,1.5260312651369,0.112774409,1.4487800128246,0.108583606,1.5049542996375,0.114416375,1.5159130509681,0.112954641,1.5254524707732,0.113656852,1.5261528401373,0.112589053,1.484562376431,0.11501391,1.5068018197364,0.111599604,1.5160728413261,0.112711021,1.5344509790309,0.115183749,1.5263085048843,0.112351723,1.5744107795758,0.115245038,1.4949992261639,0.114347879,1.486238089428,0.11245908,1.4952166019183,0.114016463,1.5150833571451,0.114219611,1.5353928324098,0.113747778,llama
sjf_llama.py,Python,3.5342075187320003,0.22227852,3.5141606704186,0.222349946,3.5639141385974,0.222725814,3.4936096750646,0.223190006,3.5746408692384,0.221617824,3.5339331367409,0.222696849,3.3735912272212,0.223218132,3.6031729670061,0.223855821,3.5237559551944,0.222966984,3.4932329254487,0.223764407,3.5233952351186,0.223516946,3.5328650895138,0.224325218,3.4743409202653,0.222075133,3.5144316364825,0.221936825,3.6527193583723,0.224547403,3.4738377111617003,0.222842337,3.6019319136919,0.225747959,3.5327159470364,0.224552604,3.4234492425805,0.223434605,3.7026693562024,0.239869864,3.5238619938915,0.222805315,3.4833551779938,0.223578018,3.5033707962846,0.223554206,3.4137092990597,0.223038117,3.4837398508817,0.222991537,3.42500333532,0.2210652,3.3643053960654,0.222129294,3.5342565111825,0.222203825,3.4337265308645,0.223011845,3.5346618114695003,0.221585895,llama
treebylevels_llama.js,JavaScript,0.905811138094,0.06737134,0.9268902765901,0.065726061,0.9057633151132,0.067444252,0.8963837932337,0.066498257,0.8778112585751,0.064321911,0.9167192159024,0.065986864,0.9063100313756,0.066610716,0.94549633233,0.0678513,0.8681157837625,0.063857625,0.887195218274,0.06526114,0.9564848543057,0.066344177,0.9268921518082,0.065723202,0.8968451021335,0.065794935,0.9264979532846,0.066324206,0.9158686382234,0.067283674,0.9252247969449,0.068265289,0.9063120135054,0.066607694,0.8960633237732,0.066986852,0.9163642644671,0.066528031,0.9165725848661,0.066210421,0.9070810700293,0.065435173,0.9255747458309,0.067731749,0.8590799613538,0.062387618,0.9155113793319,0.067828359,0.9352531029653,0.068222133,0.896218681559,0.06674999,0.9264325331627,0.066423947,0.9168564105054,0.065777694,0.9462093566287,0.066764207,0.8778347325802001,0.064286122,llama
treebylevels_llama.py,Python,0.9580770390936,0.063916696,0.8886738379123,0.063006803,0.8787544572049001,0.062883889,0.8979825566985999,0.064060746,0.9086541851806,0.063036766,0.9083399034807,0.063515927,0.8581524544756001,0.063801716,0.8882576352555,0.063641355,0.9376670910992,0.064541712,0.8986204096100999,0.063088261,0.8983856131517,0.063446237,0.8879256462233001,0.064147513,0.9083445065869,0.063508909,0.8982949284177,0.063584497,0.8882891105847001,0.063593367,0.9278297136334,0.064293774,0.8678815808936,0.064214696,0.8877255029296001,0.064452656,0.8790763486566,0.062393126,0.9268554607622,0.065779142,0.8979923617476999,0.064045797,0.8683407830426,0.063514586,0.9183917858266,0.063436826,0.9569166365552,0.065685872,0.9083417131088,0.063513168,0.8879259525286001,0.064147046,0.8884939317572,0.063281092,0.8986388161318,0.063060198,0.8879622841414001,0.064091654,0.8878469742978,0.064267458,llama
mergearrays.js,JavaScript,3.0764009303195,0.218934395,3.3731926604036,0.223825796,3.1935362726397,0.223301917,3.264902280807,0.22121927,3.224017852129,0.22256769,3.3022740134226,0.225226386,3.274985291511,0.22109271,3.2431837165512003,0.223839432,3.2933762960061,0.223545821,3.181350621661,0.22663421,3.2543908841037,0.221998957,3.2715300791805,0.226360605,3.2937075163235,0.223040835,3.2645892531879,0.221696519,3.3125816357698,0.224757378,3.2917466035767,0.226030487,3.2834842971560003,0.22338116,3.2746845259424,0.221551264,3.2537783351583,0.222932863,3.2513366503351,0.226655511,3.2617614059279,0.226007919,3.3417293665247003,0.226056767,3.2728029961167,0.224419887,3.1655618938569,0.220213609,3.2737859344157,0.222921277,3.2423787475346,0.225066706,3.1754539195989,0.220378229,3.3026046198176,0.224722336,3.2737226564632,0.223017752,3.2344206547488,0.221953568,human_qwen
mergearrays.py,Python,1.5016496815804,0.104208444,1.4613187472354,0.104712994,1.5099857531387,0.106745307,1.5507586998055,0.105566855,1.4707003679949,0.105655789,1.52126909167,0.1047887,1.491861874413,0.10388493,1.4909482326049,0.105277889,1.5011378887135,0.104988735,1.5105549247935,0.105877535,1.5306427452122,0.105743642,1.4814837237947,0.104461467,1.5595515755424,0.107407264,1.4813183458246,0.104713606,1.4916089082128,0.104270608,1.4413650137655,0.104642455,1.4510641662094,0.105101134,1.5213937179172,0.104598692,1.4915832769526,0.104309686,1.5399430822524,0.106810364,1.4913682329227,0.104637547,1.4518722251709,0.103869149,1.471165905482,0.10494602,1.4816841143627,0.104155947,1.531262434285,0.10479885,1.5307723018597,0.105546117,1.4811239593652,0.105009972,1.5212580613997,0.104805517,1.4604818391683,0.105988963,1.4614792098909,0.104468349,human_qwen
queuetime.js,JavaScript,1.8599756825274,0.137253114,1.9464540970523,0.142622203,1.9344956491777,0.145608097,1.9157336702662,0.143720582,1.9955737179009,0.143964449,1.9159412140796,0.143404156,1.9275483927415,0.140953815,1.9361482574413,0.143088493,1.9363485797957,0.142783077,1.9281484533509,0.140038949,1.9272838033374,0.141357214,1.8866880801947,0.142265467,1.96675109054,0.1421694,1.9660775179704,0.143196344,2.0236066088668,0.146963548,1.8887403440699,0.139136539,1.9184035682795,0.139649995,1.897775455483,0.14060763,1.9850061610719,0.144829759,2.0352700716195,0.144427395,1.9177966049785,0.140575385,1.945667327293,0.14382173,1.9639801813031,0.146393991,1.9084140836683,0.139633963,1.8869244291684,0.141905124,1.9473515158298,0.141253978,2.8398887767999,0.152631839,1.9170577270695,0.141701895,1.9091219880116,0.138554676,2.0047913977672,0.145157192,human_qwen
queuetime.py,Python,5.343214783563901,0.345761879,5.2747152551666,0.343474226,5.4645071964717005,0.343791437,5.4545747056351,0.343688511,5.2140297871946,0.344519306,5.3146959658035,0.343503635,5.502937850121801,0.346184098,5.3148726337803,0.343234283,5.164297149743899,0.344111679,5.3741143510698,0.344390378,5.2046605419563,0.343557643,5.4845156969357,0.343778477,5.2741558170678,0.344327158,5.3250362624651,0.342984811,5.3245359714606,0.343747566,5.4240026913097,0.344560617,5.2544812156168,0.343831048,5.424183204172301,0.344285403,5.3946823047183,0.343524463,5.4739091179921004,0.344703281,5.354369639156,0.34400116,5.3945955363632,0.343656752,5.364940482699899,0.343130839,5.4140044569925,0.344557925,5.5240541191169,0.344482209,5.3245739362644,0.343689684,5.1545793900729,0.343681369,5.5324185360496,0.346975856,5.2233265069463,0.345591543,5.3045863301508005,0.343670788,human_qwen
sjf.js,JavaScript,0.8865526960104,0.066240744,0.8582568193159,0.063642599,0.8592013494227,0.062202547,0.8689328947999,0.062611839,0.8985303361749,0.063225589,0.8775377017062,0.064738982,0.8682911701107,0.063590227,0.9169524873933,0.065631213,0.9467978143671,0.065867031,0.8881529017994001,0.063801034,0.8968314430159999,0.06581576,0.868564967039,0.06317279,0.8398110563534,0.061272974,0.8887377920977,0.062909297,0.8787645783978,0.062868458,0.8888520269212,0.062735132,0.8784515101129,0.063345769,0.8208206733849,0.059733689,0.8976544204229999,0.06456103,0.9151397968962,0.068394882,0.8892066018699001,0.062194539,0.9071996462549,0.065254389,0.8969161787369999,0.06568657,0.8684022848179,0.063420819,0.8680421629229,0.063969869,0.8687513003582,0.062888702,0.820906136499,0.05960339,0.8871681446897001,0.065302417,0.831118667776,0.05927936,0.8671839053108,0.065278388,human_qwen
sjf.py,Python,1.2495982145464,0.076843704,1.1794713083908,0.077037188,1.2197305331888,0.076641968,1.3787088108669,0.078199709,1.1890659582554,0.077655194,1.2093694451531,0.077192491,1.2192738641256,0.077338216,1.229197960754,0.07745394,1.1991452139319,0.077534359,1.1994118523676,0.077127836,1.2394338361679,0.077094319,1.209656861189,0.07675429,1.1796574049301,0.076753461,1.2193028496584,0.077294024,1.2196718694928,0.076731408,1.2094241826317,0.077109037,1.179387089519,0.07716559,1.1993346417873,0.077245553,1.2096306015766,0.076794326,1.2191052788045,0.077595245,1.1996783950419,0.076721459,1.229770738547,0.07658067,1.1693327259034,0.077248474,1.1996604102639,0.076748879,1.1992376085972,0.077393492,1.1995687816898,0.076888578,1.1693387129586,0.077239346,1.2187005012698,0.078212378,1.2296262424652,0.076800972,1.2090971968047,0.077607567,human_qwen
sjf.rs,Rust,0.2389655266928,0.016823408,0.2389249277946,0.016885306,0.2294427588769,0.016095809,0.2491765179166,0.016501726,0.2392980286388,0.016316468,0.2491337079795,0.016566995,0.2389530416363,0.016842443,0.2388135658131,0.017055091,0.238989590352,0.01678672,0.2389651856248,0.016823928,0.2391904675978,0.016480458,0.2492893051688,0.016329768,0.2489343596366,0.016870926,0.2391375535212,0.016561132,0.3378550479829,0.018516469,0.2490688158571,0.016665931,0.2390036928579,0.016765219,0.2493314172283,0.016265563,0.2492187506617,0.016437337,0.2389576775375,0.016835375,0.2391878276003,0.016484483,0.2491672329962,0.016515882,0.2390919737184,0.016630624,0.2390912095949,0.016631789,0.238910580638,0.01690718,0.2491265462074,0.016577914,0.2393877688768,0.016179648,0.2394566514948,0.016074628,0.2489320921903,0.016874383,0.2589726537022,0.016812542,human_qwen
treebylevels.js,JavaScript,0.9252609265405,0.068210205,0.9163007654763,0.066624843,0.9755638828151,0.067748311,0.926154468949,0.06684789,0.9352898340212,0.068166132,0.9363138342838,0.066604918,0.8677849832211,0.064361971,0.9254320528182,0.067949302,0.915225294773,0.06826453,0.9447307389581,0.069018541,0.9162418879569,0.066714609,0.8587337583127,0.062915447,0.9167876695618,0.065882498,0.8886521013863,0.063039943,0.9347518104015,0.068986415,0.9257642123844,0.067442884,0.9549845374954,0.068631594,0.9164192866063,0.066444143,0.9263924406193,0.066485073,0.9361796220581,0.066809541,0.8981115722285999,0.063864046,0.9262784543819,0.066658859,0.8974236780824999,0.064912825,0.8869989146189,0.065560429,0.9377520458908,0.064412188,0.916677522963,0.06605043,0.9364002090989,0.066473229,0.9262788833405,0.066658205,0.8589364740462,0.062606382,0.9246822981195,0.069092395,human_qwen
treebylevels.py,Python,0.897896723001,0.06419161,0.9080461481713,0.063963793,0.8685502965237,0.063195157,0.9082981849612,0.063579532,0.8777184434779001,0.064463419,0.8883419610390001,0.06351279,0.8680238580657,0.063997777,0.8984114661060999,0.063406821,0.8883195174528,0.063547008,0.9082313507189,0.063681429,0.9182953980421,0.063583781,0.9377332622266,0.064440826,0.8786939989665,0.062976065,0.8983121936734,0.063558174,0.8879206377709,0.064155149,0.8984915121421,0.063284781,0.898273485079,0.06361719,0.9497965823188,0.076541268,0.888525449064,0.06323304,0.8880079734795,0.064021995,0.9079258547995,0.064147195,0.8784273008439001,0.063382679,0.9075795258256,0.064675216,0.8977843627397,0.064362917,0.8886912441865,0.062980265,0.8878180556668,0.064311548,0.8885673387734001,0.063169174,0.8785049751455001,0.063264255,0.8887407666042001,0.062904762,0.9086355477821,0.063065181,human_qwen
treebylevels.rs,Rust,0.1909481897395,0.013800595,0.1912356746449,0.013362289,0.2011368403534,0.013512974,0.1811528948177,0.013488497,0.1911316180776,0.013520936,0.1910168231155,0.013695955,0.2007170302465999,0.014153026,0.1908217138543,0.013993423,0.2007637545948999,0.014081789,0.1910037857912,0.013715832,0.2010543956910999,0.013638671,0.1913099494168,0.013249048,0.1910305629087,0.013675007,0.2012451005838,0.013347918,0.1909918051218,0.013734098,0.2012821208916,0.013291476,0.210960359964,0.01378204,0.2209657193229,0.013773869,0.1809482205668,0.013800548,0.1912225067965,0.013382365,0.2012058712048,0.013407728,0.1909214860828,0.013841308,0.1911785496903,0.013449383,0.201275592063,0.01330143,0.19071999885,0.0141485,0.2008472919865999,0.013954426,0.2111032392523,0.013564203,0.2011069575494,0.013558534,0.21077450414,0.0140654,0.200875033933,0.01391213,human_qwen
mergearrays_qwen.js,JavaScript,3.2842017691126,0.222287286,3.2575892204141,0.217122701,3.1741551956213,0.222358293,3.2240668026019,0.222493059,3.2049901819014,0.221085254,3.1818103406592,0.225933312,3.2142152399868,0.222266748,3.2552159098864,0.220741104,3.2817722138481003,0.225991441,3.1571419700749,0.217804589,3.1557086259018,0.219989898,3.1925708967191,0.224773751,3.2019491887861,0.225721621,3.3417754638326,0.225986486,3.1477698736393,0.216847273,3.212903773184,0.22426624,3.3052728662747004,0.220654267,3.2239395035622,0.222687142,3.1653584887725,0.220523725,3.3038577515303,0.222811783,3.2643245175181,0.222100141,3.254274932134,0.22217574,3.2318938859217,0.225805937,3.2233278315551,0.223619711,3.2636688379005,0.223099805,3.2436547550716,0.223121276,3.2059836637929,0.219570569,3.2145411730943,0.221769823,3.2711690154131,0.226911091,3.2136892344228,0.223068708,qwen
mergearrays_qwen.py,Python,6.8317546739448005,0.424219128,7.118166677938801,0.429689468,7.0100032943561,0.426889321,6.9097766107248,0.427234928,7.060602374395,0.42597595,6.7619657628977,0.423897297,6.6812615663571,0.424970931,7.0809972714521,0.425373881,7.121358637589401,0.424822934,6.9507930674815,0.425685215,6.9010801785239,0.425247479,7.1507724328675,0.425716675,6.8104675626767,0.426181487,7.0085210279138,0.429149218,7.1316954815934,0.424309374,7.0520623153131,0.423750091,7.0911566066155,0.425130955,7.1606256949195,0.425940395,6.7616981307735,0.424305335,6.9411649890175,0.425118175,7.0888010513008,0.428722288,6.8805216357286,0.426099046,6.7917185764883,0.424274163,7.149884251129699,0.427070817,7.161162124702201,0.425122542,6.8605982323865,0.425982265,6.8413804823389,0.424789629,6.8009841265602,0.425393922,6.8814820261533,0.424634813,7.180518012537,0.42610457,qwen
queuetime_qwen.js,JavaScript,1.3352407563809998,0.09873341,1.4135353665326,0.101333486,1.3624175292806,0.103037766,1.3233433072063998,0.101626304,1.3439310480461,0.100730221,1.3438258935021998,0.100890542,1.3525470478859,0.102840299,1.3522075422397,0.103357917,1.3163433131307,0.097052427,1.3053291828513,0.098598593,1.3340535144146,0.100543506,1.3444967598284,0.099867724,1.3640257127813,0.100585893,1.3637623649959,0.100987399,1.3124125136132998,0.103045413,1.3425737830258,0.102799538,1.3330935254007,0.102007127,1.3442410965674,0.100257514,1.3828612331685,0.102361285,1.2664962047325,0.096819325,1.3339152703716,0.100754276,1.3628670765816,0.102352376,1.353205892221,0.10183581,1.3626694302992,0.102653712,1.3532159550388,0.101820468,1.4024538858176,0.102982336,1.3145457234193,0.099793073,1.3835171443188,0.101361268,1.2951408916706,0.098885666,1.3525177573596,0.102884956,qwen
queuetime_qwen.py,Python,5.452771433862,0.34643782,5.4727884065863,0.346411943,5.272638863354,0.34663994,5.3224188699027,0.346975347,5.2923573950193,0.347069073,5.2735089304456,0.345313416,5.4424868959153,0.346871633,5.3904295789865,0.350008265,5.2628386006456,0.346335416,5.4717271813751,0.348029911,5.4519268104432,0.347725552,5.2426800440355,0.346577155,5.2828475307241,0.346321801,5.4704618387721,0.349959081,5.202585938783,0.34672063,5.40288878749,0.3462589,5.4023524101793,0.347076673,5.4230704035764,0.345982004,5.4425753315682,0.346736802,5.4326686694177,0.346594497,5.4022825535498,0.347183178,5.3623765518906,0.347039866,5.4091740460239,0.351922479,5.5729102892038,0.346226118,5.3512985690903,0.348683383,5.2323285833,0.347113,5.5226177184498,0.346672178,5.4216872528067,0.348090787,5.4526339513189,0.346647429,5.1521548917974,0.347377814,qwen
sjf_qwen.js,JavaScript,1.798356637612,0.12447532,1.7400482929144,0.121896184,1.8082319785698,0.124665378,1.7407048389759,0.120895199,1.7791933685861,0.123199621,1.7893959210005002,0.122890805,1.731668611221,0.11942581,1.7513213521809,0.119955249,1.7702452793614,0.121595854,1.7754398942573002,0.128922253,1.8350723803693,0.129482573,1.7497678038384,0.122323824,1.7005250285822,0.121169342,1.7856529594369002,0.128597409,1.7105745864185,0.121093785,1.7955615650191,0.128736751,1.7952222449926,0.129254086,1.7026129117628,0.117986108,1.8551086700045,0.129427245,1.7990043683775,0.123487775,1.8286515591116,0.124025676,1.7422668451489,0.118513729,1.818211441029,0.12469669,1.7700898750067,0.121832787,1.7596023838907,0.122576027,1.7378153941792,0.125300512,1.7585215846558,0.124223838,1.7696260854931,0.122539891,1.799971975014,0.12201254,1.788872181571,0.12368931,qwen
sjf_qwen.py,Python,1.7637931578998,0.116186678,1.8334470243841,0.116714401,1.7744583290463,0.115172543,1.7935132112531,0.116613491,1.7836726762847002,0.116370367,1.8437604553817,0.116236537,1.9030058844093,0.117386973,1.8328769600494,0.117583534,1.8136504957144,0.116404184,1.8238217577634,0.116143074,1.8134753133511,0.116671271,1.8331997343425,0.117091425,1.8524528393678,0.118230158,1.8242377957893,0.115508773,1.8431608027421,0.117150781,1.7932251504675,0.117052675,1.8335761022246,0.116517606,1.9131439513593,0.117176473,1.8734846415609,0.116657049,1.8236961784935,0.116334535,1.8732582721057,0.117002177,1.8222128298162,0.118596082,1.852315689366,0.11843926,1.8128195078007,0.117671127,1.8538500611602,0.116099922,1.8024745634317,0.118197037,1.7542379020451,0.115508611,1.7638062135893,0.116166773,1.7841795918792,0.115597512,1.7737419976998,0.116264678,qwen
sjf_qwen.rs,Rust,1.5053177990509,0.098615949,1.4847306767249,0.099511089,1.5338971144037,0.100781957,1.4836114758568,0.101217448,1.4549010355996,0.099251356,1.465793443957,0.09789077,1.5137247005943,0.101044823,1.5129467881086,0.102230846,1.5337300468352,0.101036672,1.4655490208543,0.098263423,1.4752920680939,0.098655179,1.4956579422319,0.098097359,1.485676162478,0.09806958,1.4651377827046,0.098890406,1.4649723148762,0.099142682,1.47395506776,0.1006936,1.5051810655456002,0.098824416,1.4837755105437,0.100967357,1.4938366194349,0.100874189,1.5039182238893,0.100749773,1.4950943818016,0.098956576,1.5257851933909,0.097903349,1.5153741933329,0.098529969,1.4855629351169,0.098242209,1.505793844056,0.09789016,1.4645629060316,0.099766876,1.4940407709335,0.100562935,1.4854746654067,0.098376787,1.4948670776889,0.099303129,1.5040724509035002,0.100514635,qwen
treebylevels_qwen.js,JavaScript,0.9353700027105,0.068043905,0.9265864965051,0.066189211,0.8972372772056,0.065197016,0.9168964591035,0.065716635,0.9063513714408,0.066547688,0.92526066746,0.0682106,0.9362361462083,0.066723363,0.9254916288711,0.067858471,0.9267919296323,0.065876003,0.9264554162019,0.066389059,0.9155734576433,0.067733713,0.8970672226684999,0.065456285,0.9366200648112,0.066138032,0.9167944614063,0.065872143,0.9251170699612,0.068429532,0.8787515541915001,0.062888315,0.8778118403584,0.064321024,0.8780234802673,0.063998353,0.9264600652211,0.066381971,0.9367226377327,0.065981647,0.9252678902308,0.068199588,0.9070116285845,0.065541045,0.9635291662326,0.070850486,0.9356368556255,0.067637055,0.9463074543445,0.066614645,0.9265329809682,0.066270802,0.9161744430717,0.066817437,0.9755101567343,0.067830223,0.8495678847079,0.061643719,0.9356176928511,0.067666271,qwen
treebylevels_qwen.py,Python,0.6239806949302,0.039669622,0.6036369469228,0.040193708,0.5941712929112,0.039379032,0.6242510234593001,0.039257473,0.6237405561663,0.040035743,0.6137628836582,0.040001702,0.6141448207872,0.039419392,0.6238102553798001,0.039929478,0.584050707008,0.03956288,0.6136375300179,0.040192819,0.613620580906,0.04021866,0.594161967325,0.03939325,0.6033453350946,0.040638306,0.6236787415267,0.040129987,0.6238195671921001,0.039915281,0.6528346710316001,0.041416876,0.6137145313661,0.040075421,0.6238030529419,0.039940459,0.6142693060159,0.039229599,0.6532637673706001,0.040762666,0.6336291771314,0.040205554,0.6139529175652,0.039711972,0.6034558102993,0.040469873,0.6237915012311,0.039958071,0.6141092047613,0.039473693,0.5840759709641999,0.039524362,0.623913853473,0.03977153,0.6040312339929,0.039592569,0.6437242583631,0.040060591,0.613416825571,0.04052931,qwen
treebylevels_qwen.rs,Rust,0.1811431481437,0.013503357,0.2009011407206999,0.013872327,0.2107004628685,0.014178285,0.1809003018246,0.013873606,0.2108450612707,0.013957827,0.2008116884228,0.014008708,0.191086948664,0.01358904,0.190878103545,0.01390745,0.2009978348105,0.013724905,0.2110465045582,0.013650702,0.2008833225412999,0.013899493,0.1908354956251,0.013972411,0.1910693948123,0.013615803,0.2108936254185,0.013883785,0.1908911926854,0.013887494,0.2010890101577,0.013585897,0.1910754559842,0.013606562,0.1912666691994,0.013315034,0.2009943782175,0.013730175,0.2108856017938,0.013896018,0.1907417340642,0.014115362,0.2007374097155,0.014121955,0.2009575067989999,0.01378639,0.2107707340268,0.014071148,0.1809759415244,0.013758284,0.1811517863467,0.013490187,0.2207957743211,0.014032971,0.2109437210928,0.013807408,0.2009026938919,0.013869959,0.2010132287835,0.013701435,qwen
